client_id,message_id,response_time_ms,leaf_node
2,Client-2-d9112068-8435-4987-95a3-f71abcee66ab,0.21490000654011965,LN3
1,Client-1-3f4180d1-4382-4015-98f4-9e45dc18c155,0.19599997904151678,LN1
2,Client-2-d9112068-8435-4987-95a3-f71abcee66ab,0.8837999776005745,LN4
1,Client-1-3f4180d1-4382-4015-98f4-9e45dc18c155,0.8851999882608652,LN2
5,Client-5-be3c051d-d05c-4b68-931f-238bf765f261,0.9948000079020858,LN8
4,Client-4-0e7fcc97-f872-46b1-becc-0702222fa72e,1.5761000104248524,LN7
7,Client-7-bb9ea753-4605-46bd-9a42-9a6310b708fc,0.16650004545226693,LN10
3,Client-3-d750374d-5eb6-425c-a740-3403d23e3750,0.18999999156221747,LN5
6,Client-6-18e63f2a-5d0d-4c07-a4df-77f6107a47e3,1.9072999712079763,LN9
3,Client-3-d750374d-5eb6-425c-a740-3403d23e3750,0.8137999684549868,LN6
2,Client-2-fa3522b7-99d4-437a-ab98-62c5bd3383f1,0.19200000679120421,LN3
1,Client-1-a253af93-9000-46e3-a9f0-b2a6141a020b,0.2759000053629279,LN1
2,Client-2-fa3522b7-99d4-437a-ab98-62c5bd3383f1,0.5602999590337276,LN4
1,Client-1-a253af93-9000-46e3-a9f0-b2a6141a020b,0.7079000351950526,LN2
5,Client-5-a0dbe733-a919-4a41-857f-8eecb7a3e409,0.2762000076472759,LN8
4,Client-4-77b8876a-0b2e-48d4-a2b8-6a938e1b5671,0.27840002439916134,LN7
6,Client-6-649508d0-e448-44a2-a144-a05d84b4fe51,0.1689000055193901,LN9
7,Client-7-0ed284d1-0af0-430b-b296-5f985781eaa3,0.16250001499429345,LN10
3,Client-3-c76d1665-28b3-4513-8dfc-89652bb802db,0.23410003632307053,LN5
3,Client-3-c76d1665-28b3-4513-8dfc-89652bb802db,0.40200003422796726,LN6
2,Client-2-94d33a37-8589-42d8-9c47-2832935bcd37,0.3331999760121107,LN3
1,Client-1-0326c196-ca4c-469a-b98d-8a535e1b3021,0.3236000193282962,LN1
2,Client-2-94d33a37-8589-42d8-9c47-2832935bcd37,0.47749996883794665,LN4
5,Client-5-b87179a7-6f30-49bd-bf9b-0e69d083ede8,0.19529997371137142,LN8
