client_id,message_id,response_time_ms,leaf_node
3,Client-3-e8236a23-d6dd-4f07-81b1-e058456e2ce5,1.09039997914806,LN5
4,Client-4-2907625d-a396-4b49-a7e7-a48c33c70094,0.4912000149488449,LN7
2,Client-2-1ddd2b9a-6917-46af-ba41-7b9564d6e4b1,2.5730000343173742,LN3
1,Client-1-5144ec55-e3f3-49ef-83d3-3c1e00d1dc19,3.372600011061877,LN1
5,Client-5-4244e649-876c-4b46-9294-e11f99428c1e,2.8289000038057566,LN8
2,Client-2-1ddd2b9a-6917-46af-ba41-7b9564d6e4b1,3.4514000290073454,LN4
3,Client-3-e8236a23-d6dd-4f07-81b1-e058456e2ce5,4.316499980632216,LN6
1,Client-1-5144ec55-e3f3-49ef-83d3-3c1e00d1dc19,4.491700034122914,LN2
7,Client-7-441cd77f-db67-4752-8fa7-105dabb60baf,1.1066000442951918,LN10
6,Client-6-69dcb7e3-eeeb-4bb0-be18-7dfa99930220,0.222100003156811,LN9
2,Client-2-950cb17b-1fef-422a-bbdb-172c6abfd210,0.23980002151802182,LN3
1,Client-1-3a03cc70-eb4d-42d7-af8d-3514fc4376d7,0.31179998768493533,LN1
5,Client-5-99bcfca0-6868-4b49-9ed4-3a3c391811dc,0.21790002938359976,LN8
2,Client-2-950cb17b-1fef-422a-bbdb-172c6abfd210,0.5495999939739704,LN4
1,Client-1-3a03cc70-eb4d-42d7-af8d-3514fc4376d7,0.6327999872155488,LN2
4,Client-4-99dc0df6-7f30-417a-abd0-50d4950216a2,0.19990000873804092,LN7
3,Client-3-62aa8cc9-0091-442f-abc6-2690f4576790,0.22749998606741428,LN5
3,Client-3-62aa8cc9-0091-442f-abc6-2690f4576790,0.40610000723972917,LN6
6,Client-6-f5553173-3ec0-47e8-a98f-ca5e069931f7,0.2180000301450491,LN9
7,Client-7-4cdfbdbe-4972-41b3-bf4c-4dcedf6ecf7a,0.2975999959744513,LN10
1,Client-1-68333980-6683-4a1e-a38a-6a2110f37d57,0.26509998133406043,LN1
2,Client-2-43563b4a-8cd0-438a-8aa1-35604c90fcb5,0.2638999721966684,LN3
1,Client-1-68333980-6683-4a1e-a38a-6a2110f37d57,0.630499969702214,LN2
5,Client-5-7cc84268-e4e6-4624-ad2c-60b107348fc8,0.20810001296922565,LN8
2,Client-2-43563b4a-8cd0-438a-8aa1-35604c90fcb5,0.7631999906152487,LN4
4,Client-4-e91ff592-12c8-4ac3-afd8-59fe461ffec0,0.25179999647662044,LN7
3,Client-3-70499a9e-3b8a-486b-8fbf-b0bc7603e245,0.21309999283403158,LN5
3,Client-3-70499a9e-3b8a-486b-8fbf-b0bc7603e245,0.42529997881501913,LN6
6,Client-6-471ed958-704e-4376-92e2-3ba2144c2d5e,0.22109999554231763,LN9
7,Client-7-da9c3a7a-ae08-4e54-970f-50a992dee9bb,0.21460000425577164,LN10
1,Client-1-fb24b82c-2316-4d3c-894e-146e5a9778df,0.2479000249877572,LN1
1,Client-1-fb24b82c-2316-4d3c-894e-146e5a9778df,0.361400016117841,LN2
2,Client-2-2a1ff71f-921d-4dd9-9288-3bd99ab2b3d8,0.22040004841983318,LN3
5,Client-5-ac5d65f1-5e52-4425-9c76-47f9efb84923,0.2232000115327537,LN8
