client_id,message_id,response_time_ms,leaf_node
2,Client-2-625f96c6-4954-4325-9c8f-1e7b5813ba88,0.27790002059191465,LN3
1,Client-1-149047d1-491d-4061-bf87-418a2316c11d,0.21050003124400973,LN1
1,Client-1-149047d1-491d-4061-bf87-418a2316c11d,0.5029999883845448,LN2
2,Client-2-625f96c6-4954-4325-9c8f-1e7b5813ba88,0.797600019723177,LN4
2,Client-2-2ae7d500-865d-4dca-aaea-466f50b51fa3,0.2744999947026372,LN3
1,Client-1-30759015-33b4-48d5-ad2e-f170870e303b,0.3060000017285347,LN1
2,Client-2-2ae7d500-865d-4dca-aaea-466f50b51fa3,0.6958000012673438,LN4
1,Client-1-30759015-33b4-48d5-ad2e-f170870e303b,0.8287000237032771,LN2
2,Client-2-27cce2b1-255b-4faf-9915-064dddcc9694,0.5041999975219369,LN3
2,Client-2-27cce2b1-255b-4faf-9915-064dddcc9694,0.7334999972954392,LN4
1,Client-1-a9e6285a-326b-4723-ae22-225ef27fc423,0.3005000180564821,LN1
1,Client-1-a9e6285a-326b-4723-ae22-225ef27fc423,0.7105999975465238,LN2
2,Client-2-c7a27120-2a63-442e-9407-233b02f8b677,0.43020001612603664,LN3
2,Client-2-c7a27120-2a63-442e-9407-233b02f8b677,0.6973000126890838,LN4
1,Client-1-b0a1a35e-028a-43ea-9488-83b625c6bdeb,0.2829000004567206,LN1
1,Client-1-b0a1a35e-028a-43ea-9488-83b625c6bdeb,0.8442000253126025,LN2
2,Client-2-7cdd1e39-b4a5-4a32-b8b1-07249c097a49,0.5625999765470624,LN3
2,Client-2-7cdd1e39-b4a5-4a32-b8b1-07249c097a49,0.805900024715811,LN4
1,Client-1-6fb0060b-0d0f-4337-8c09-39af0bf34e85,0.3561999765224755,LN1
1,Client-1-6fb0060b-0d0f-4337-8c09-39af0bf34e85,1.062600000295788,LN2
2,Client-2-45c1add5-675a-4d27-9054-851e4c3140c4,0.5702999769710004,LN3
2,Client-2-45c1add5-675a-4d27-9054-851e4c3140c4,0.7775999838486314,LN4
1,Client-1-67e1d6c0-4424-49ba-8184-84fba8ef38df,0.31189998844638467,LN1
1,Client-1-67e1d6c0-4424-49ba-8184-84fba8ef38df,0.44949998846277595,LN2
2,Client-2-36fd50da-5387-48ca-8e4f-fac9786e0c2d,0.5429999437183142,LN3
2,Client-2-36fd50da-5387-48ca-8e4f-fac9786e0c2d,0.7295999675989151,LN4
1,Client-1-2618aecf-d4a4-4580-9e3b-9cf21825b934,0.32270001247525215,LN1
1,Client-1-2618aecf-d4a4-4580-9e3b-9cf21825b934,0.7061000214889646,LN2
2,Client-2-7618861c-0d04-4612-9827-ee90cc883d5b,0.3969999961555004,LN3
2,Client-2-7618861c-0d04-4612-9827-ee90cc883d5b,0.5641999887302518,LN4
1,Client-1-b76221cf-83eb-456f-afe0-22928c998828,0.3480000304989517,LN1
1,Client-1-b76221cf-83eb-456f-afe0-22928c998828,0.549500051420182,LN2
2,Client-2-148e8543-549b-43ad-8340-88df6efdfe4c,0.5674000130966306,LN3
2,Client-2-148e8543-549b-43ad-8340-88df6efdfe4c,0.7343000033870339,LN4
1,Client-1-28c3a743-5623-4a68-840d-2bd1324b6c29,0.35089999437332153,LN1
1,Client-1-28c3a743-5623-4a68-840d-2bd1324b6c29,0.6682000239379704,LN2
2,Client-2-7a616a7e-38d1-4c32-a461-52c82ed0aa0e,0.4819000023417175,LN3
2,Client-2-7a616a7e-38d1-4c32-a461-52c82ed0aa0e,0.6993000279180706,LN4
1,Client-1-598a772d-746e-43a0-80b2-5723346ff1f3,0.30399998649954796,LN1
1,Client-1-598a772d-746e-43a0-80b2-5723346ff1f3,0.654200033750385,LN2
2,Client-2-c3be3ad1-5435-46ed-9452-f519f08db080,0.519900000654161,LN3
2,Client-2-c3be3ad1-5435-46ed-9452-f519f08db080,0.678399985190481,LN4
1,Client-1-86aff92d-3995-4474-a889-a9e87ae58f6d,0.27899997076019645,LN1
1,Client-1-86aff92d-3995-4474-a889-a9e87ae58f6d,0.6031999946571887,LN2
2,Client-2-36d54146-13ba-4a7d-86f1-60154018c2d8,0.44810003601014614,LN3
2,Client-2-36d54146-13ba-4a7d-86f1-60154018c2d8,0.6235000328160822,LN4
1,Client-1-cbb6ecf3-b188-4327-b0c3-092af51e4e58,0.2908000024035573,LN1
1,Client-1-cbb6ecf3-b188-4327-b0c3-092af51e4e58,0.5055000074207783,LN2
2,Client-2-1cf45e2c-56cc-4b24-b003-3e45540c0d56,0.5194999976083636,LN3
2,Client-2-1cf45e2c-56cc-4b24-b003-3e45540c0d56,0.7371000247076154,LN4
1,Client-1-00769aa5-3b3f-4a43-ba99-0732667e55a7,0.3503000480122864,LN1
1,Client-1-00769aa5-3b3f-4a43-ba99-0732667e55a7,0.7586000137962401,LN2
2,Client-2-61c43210-fa0b-45fd-aa52-f53735b6b5f0,0.5171999800950289,LN3
1,Client-1-4f65de70-1afc-482e-bea6-b4db176a647b,0.32970000756904483,LN1
2,Client-2-61c43210-fa0b-45fd-aa52-f53735b6b5f0,0.8311999845318496,LN4
1,Client-1-4f65de70-1afc-482e-bea6-b4db176a647b,0.5681000184267759,LN2
2,Client-2-0afb5e8a-2866-491d-b882-2cfd57649d8f,0.38300000596791506,LN3
2,Client-2-0afb5e8a-2866-491d-b882-2cfd57649d8f,0.6234000320546329,LN4
1,Client-1-11182c23-1a13-4199-a7ad-8e01d284cd6b,0.235399988014251,LN1
1,Client-1-11182c23-1a13-4199-a7ad-8e01d284cd6b,0.5778000340797007,LN2
2,Client-2-c90733ba-1f96-4e6b-b474-b683832ca44c,0.42799999937415123,LN3
2,Client-2-c90733ba-1f96-4e6b-b474-b683832ca44c,0.604200002271682,LN4
1,Client-1-1ddc2cb3-0b6d-41c9-b3e6-9f0431e35952,0.28989999555051327,LN1
1,Client-1-1ddc2cb3-0b6d-41c9-b3e6-9f0431e35952,0.4962999955751002,LN2
2,Client-2-0cbd85af-8ad5-4e8b-bdbb-04ffe7f87716,0.45419996604323387,LN3
2,Client-2-0cbd85af-8ad5-4e8b-bdbb-04ffe7f87716,0.6266999989748001,LN4
1,Client-1-7cb309fc-3d0d-4c4e-a784-fc21a73eb4aa,0.27439999394118786,LN1
1,Client-1-7cb309fc-3d0d-4c4e-a784-fc21a73eb4aa,0.5697000306099653,LN2
2,Client-2-b1026667-55e7-4bfe-9181-48affd55e092,0.6333999917842448,LN3
1,Client-1-26808848-cdf3-4163-bf2a-208bb7e67602,0.5135000101290643,LN1
2,Client-2-b1026667-55e7-4bfe-9181-48affd55e092,1.240600016899407,LN4
1,Client-1-26808848-cdf3-4163-bf2a-208bb7e67602,1.4060999965295196,LN2
2,Client-2-0abe0dd4-9374-4a20-8b2a-6a4faeeb8603,0.5967000033706427,LN3
1,Client-1-828f7ffb-911b-4e63-a7ec-a36c2f445574,0.5344999954104424,LN1
2,Client-2-0abe0dd4-9374-4a20-8b2a-6a4faeeb8603,1.0442000348120928,LN4
1,Client-1-828f7ffb-911b-4e63-a7ec-a36c2f445574,0.9388000471517444,LN2
1,Client-1-8e5e2c1c-5500-4748-8580-1b394976bdad,0.6266999989748001,LN1
2,Client-2-2e396f56-7760-4f04-8ac8-33b74e8a9ad0,0.5701999762095511,LN3
1,Client-1-8e5e2c1c-5500-4748-8580-1b394976bdad,1.1869000154547393,LN2
2,Client-2-2e396f56-7760-4f04-8ac8-33b74e8a9ad0,1.5215000021271408,LN4
1,Client-1-be5e96b7-d78b-4f8c-a55c-458ad86138bf,0.6864999886602163,LN1
2,Client-2-a7857f7e-37ca-48ef-8095-861ced78ac5c,0.41769997915253043,LN3
1,Client-1-be5e96b7-d78b-4f8c-a55c-458ad86138bf,0.9532999829389155,LN2
2,Client-2-a7857f7e-37ca-48ef-8095-861ced78ac5c,0.6739000091329217,LN4
1,Client-1-454e27a1-499f-44a2-9ca2-383638b9484b,0.701199984177947,LN1
2,Client-2-df899feb-1b79-46e9-918d-69bded84be88,0.6404999876394868,LN3
1,Client-1-454e27a1-499f-44a2-9ca2-383638b9484b,1.234400027897209,LN2
2,Client-2-df899feb-1b79-46e9-918d-69bded84be88,1.1769999982789159,LN4
2,Client-2-ac930682-b47d-4816-b4cd-c72359dc21da,0.39519998244941235,LN3
1,Client-1-02e1e986-c5e5-4a87-8cf7-7aeb15f0364b,0.4202999989502132,LN1
2,Client-2-ac930682-b47d-4816-b4cd-c72359dc21da,0.7788999937474728,LN4
1,Client-1-02e1e986-c5e5-4a87-8cf7-7aeb15f0364b,1.1227000504732132,LN2
2,Client-2-b9733ed3-0e0b-4b22-be9a-f037b0c93fcc,0.3863000310957432,LN3
2,Client-2-b9733ed3-0e0b-4b22-be9a-f037b0c93fcc,0.6889000069350004,LN4
1,Client-1-82eb7f58-b060-4c09-90c0-b456619af1d9,0.31849998049438,LN1
1,Client-1-82eb7f58-b060-4c09-90c0-b456619af1d9,0.6683000246994197,LN2
2,Client-2-9f49b932-a2e8-4ceb-ab78-d85525f0ce22,0.3969999961555004,LN3
2,Client-2-9f49b932-a2e8-4ceb-ab78-d85525f0ce22,0.5666000070050359,LN4
1,Client-1-3a162a0a-3625-4877-879c-e74ac4ee53c6,0.27459999546408653,LN1
1,Client-1-3a162a0a-3625-4877-879c-e74ac4ee53c6,0.4800999886356294,LN2
2,Client-2-20135f36-fce1-4713-8918-838d097cfa83,0.41720003355294466,LN3
2,Client-2-20135f36-fce1-4713-8918-838d097cfa83,0.5896000075154006,LN4
1,Client-1-7995dbcf-eda3-46ff-9cab-c2e77fa48737,0.3386000171303749,LN1
1,Client-1-7995dbcf-eda3-46ff-9cab-c2e77fa48737,0.6157999741844833,LN2
2,Client-2-8d2450a9-fc11-4d85-9744-b1772b7a82ae,0.5741000059060752,LN3
2,Client-2-8d2450a9-fc11-4d85-9744-b1772b7a82ae,0.750600011087954,LN4
1,Client-1-d45d0825-0ca9-428b-95e3-75924dfc2850,0.38889999268576503,LN1
