client_id,message_id,response_time_ms,leaf_node
1,Client-1-255c3529-2f75-4ff8-8d3e-c954b0b2cf98,0.24940003640949726,LN1
2,Client-2-95d9917b-4295-457d-88f7-2e22badb6fb8,0.26570004411041737,LN3
1,Client-1-255c3529-2f75-4ff8-8d3e-c954b0b2cf98,0.7802000036463141,LN2
2,Client-2-95d9917b-4295-457d-88f7-2e22badb6fb8,0.8652000105939806,LN4
3,Client-3-07bbd111-1ce4-4372-9eb2-d3f43cb452eb,0.8598000276833773,LN5
4,Client-4-9db087e1-9316-4379-8e9f-7cdecc244315,0.7223000284284353,LN7
5,Client-5-5b752d5f-93f1-49ea-a673-3b9f40d1e33a,0.1677999971434474,LN8
3,Client-3-07bbd111-1ce4-4372-9eb2-d3f43cb452eb,1.6206000000238419,LN6
2,Client-2-00bbb19e-9bf1-4cdd-96b6-7922ebf93574,0.271500030066818,LN3
2,Client-2-00bbb19e-9bf1-4cdd-96b6-7922ebf93574,0.5787999834865332,LN4
4,Client-4-9b935f9e-e5c8-475e-880f-68c74300735b,0.21599995670840144,LN7
3,Client-3-2ad9fc10-30cc-4faa-8864-ae427690220f,0.20559999393299222,LN5
1,Client-1-33817e31-abb5-4222-a9a9-d32ea26f0f27,0.24779996601864696,LN1
3,Client-3-2ad9fc10-30cc-4faa-8864-ae427690220f,0.8993999799713492,LN6
1,Client-1-33817e31-abb5-4222-a9a9-d32ea26f0f27,0.5620999727398157,LN2
5,Client-5-1885b93a-aa74-490f-8bfa-0df29408c16c,0.13269996270537376,LN8
2,Client-2-57d09845-d65d-49bf-951e-627d3523c8af,0.375300005543977,LN3
2,Client-2-57d09845-d65d-49bf-951e-627d3523c8af,0.5455000209622085,LN4
4,Client-4-e89176c7-b67c-42cc-b108-8564756a0c53,0.27189997490495443,LN7
3,Client-3-17ccae1f-c0d5-4acc-8cad-fbd6c4a1bf05,0.23609999334439635,LN5
1,Client-1-1831f65f-8b7f-413b-bdbf-60205d868c6e,0.28229999588802457,LN1
3,Client-3-17ccae1f-c0d5-4acc-8cad-fbd6c4a1bf05,0.6261999951675534,LN6
5,Client-5-ad213a82-07ea-4641-8bb1-9587ddd4c308,0.19029999384656549,LN8
1,Client-1-1831f65f-8b7f-413b-bdbf-60205d868c6e,0.7730000070296228,LN2
