client_id,message_id,response_time_ms,leaf_node
3,Client-3-d33279cc-5238-4cb6-8493-0e64e72562cd,0.23140001576393843,LN5
3,Client-3-d33279cc-5238-4cb6-8493-0e64e72562cd,0.4349999944679439,LN6
2,Client-2-7b2541db-7cce-46b5-ab9a-f4749beff5c6,0.19459996838122606,LN3
2,Client-2-7b2541db-7cce-46b5-ab9a-f4749beff5c6,0.36259996704757214,LN4
1,Client-1-1623a202-5312-45d7-98cf-932b63488a2d,0.318799982778728,LN1
1,Client-1-1623a202-5312-45d7-98cf-932b63488a2d,0.4683000151999295,LN2
4,Client-4-4a79b9c8-94b1-493f-b837-c5e6718c7c5f,0.2657999866642058,LN7
3,Client-3-bcf9182b-84a5-4c1c-9f72-56bb7ff73ce4,0.20480004604905844,LN5
3,Client-3-bcf9182b-84a5-4c1c-9f72-56bb7ff73ce4,0.3127999952994287,LN6
2,Client-2-bd3d1fce-49fa-48a6-ac28-4ece0bb67037,0.20329997641965747,LN3
2,Client-2-bd3d1fce-49fa-48a6-ac28-4ece0bb67037,0.33000000985339284,LN4
1,Client-1-a1dd9b27-d50b-414d-be0d-969f8b891a02,0.4748999490402639,LN1
1,Client-1-a1dd9b27-d50b-414d-be0d-969f8b891a02,0.7497999467886984,LN2
4,Client-4-c0d810de-e2b3-4159-94c7-55a4ae042d28,0.6136000156402588,LN7
3,Client-3-0b2f0c4d-6ec0-4a83-b48b-a1eb7241832e,0.2808000426739454,LN5
3,Client-3-0b2f0c4d-6ec0-4a83-b48b-a1eb7241832e,0.5286000086925924,LN6
2,Client-2-ce492854-9fe9-41a8-90a7-0cda6b562ab3,0.21630001720041037,LN3
2,Client-2-ce492854-9fe9-41a8-90a7-0cda6b562ab3,0.37670001620426774,LN4
1,Client-1-503b543b-beaf-4566-9778-1b96d7238240,0.27740001678466797,LN1
1,Client-1-503b543b-beaf-4566-9778-1b96d7238240,0.47939998330548406,LN2
4,Client-4-e65bc8c8-b11d-4898-a85e-88882119e37b,0.19690004410222173,LN7
3,Client-3-38fa1d93-b104-4295-aed1-7360b71c534e,0.19799999427050352,LN5
3,Client-3-38fa1d93-b104-4295-aed1-7360b71c534e,0.3217000048607588,LN6
2,Client-2-f591b76c-6e3c-489b-bb8e-866b73cd1f4a,0.18259999342262745,LN3
2,Client-2-f591b76c-6e3c-489b-bb8e-866b73cd1f4a,0.29090000316500664,LN4
1,Client-1-6cb34d67-a792-4fdf-ba0a-3c57fbce29ea,0.367300002835691,LN1
1,Client-1-6cb34d67-a792-4fdf-ba0a-3c57fbce29ea,0.7162999827414751,LN2
4,Client-4-a1945bf5-014a-4210-97cd-f17b95a09b72,0.2970999921672046,LN7
3,Client-3-9407e375-0f6a-4d44-8440-f787ef20592a,0.2239999594166875,LN5
3,Client-3-9407e375-0f6a-4d44-8440-f787ef20592a,0.4221999552100897,LN6
2,Client-2-297c2c01-0578-46a0-9b46-c68eecfff7d0,0.2038999809883535,LN3
2,Client-2-297c2c01-0578-46a0-9b46-c68eecfff7d0,0.3247000277042389,LN4
1,Client-1-bbc866da-59f0-4a56-92ef-1fe08f667f0c,0.2437999937683344,LN1
1,Client-1-bbc866da-59f0-4a56-92ef-1fe08f667f0c,0.381199992261827,LN2
3,Client-3-d9120275-0bd9-4465-85a0-ad6f69f98857,0.5062000127509236,LN5
4,Client-4-455827b7-59ed-4f95-94d8-372b8047c510,0.7680000271648169,LN7
3,Client-3-d9120275-0bd9-4465-85a0-ad6f69f98857,1.0680999839678407,LN6
2,Client-2-c43042be-2d6c-43fc-a709-db6a5512cb5f,0.3730999887920916,LN3
2,Client-2-c43042be-2d6c-43fc-a709-db6a5512cb5f,1.5727000427432358,LN4
1,Client-1-1a165f90-ed06-438f-8458-a95db06a92e9,0.4385999636724591,LN1
1,Client-1-1a165f90-ed06-438f-8458-a95db06a92e9,0.6513999542221427,LN2
3,Client-3-d6dcbaff-45ca-4e44-9e96-adfc8886ec66,0.1949999714270234,LN5
3,Client-3-d6dcbaff-45ca-4e44-9e96-adfc8886ec66,0.4265999887138605,LN6
2,Client-2-d8201b8e-65f0-47ef-94f5-980b20a7a4d5,0.23040000814944506,LN3
2,Client-2-d8201b8e-65f0-47ef-94f5-980b20a7a4d5,0.48639997839927673,LN4
4,Client-4-143f0202-984f-4b5e-bde7-c83d0e115eeb,0.22799998987466097,LN7
1,Client-1-9d971f99-1f82-4764-8d46-8cf85677c02c,0.3260999801568687,LN1
1,Client-1-9d971f99-1f82-4764-8d46-8cf85677c02c,0.4926000256091356,LN2
3,Client-3-f1f4105a-a43c-4395-a6e5-f59dea2d3949,0.2107000327669084,LN5
3,Client-3-f1f4105a-a43c-4395-a6e5-f59dea2d3949,0.4192000487819314,LN6
2,Client-2-0b571906-89c2-4f1e-94aa-540857ce8834,0.374700000975281,LN3
2,Client-2-0b571906-89c2-4f1e-94aa-540857ce8834,0.5582000012509525,LN4
4,Client-4-51189c38-16b2-4050-ae20-81b162ac69e5,0.2978999982587993,LN7
1,Client-1-2577f29b-e5b4-4f39-b83b-ac899524fb75,0.3114999854005873,LN1
1,Client-1-2577f29b-e5b4-4f39-b83b-ac899524fb75,0.47480000648647547,LN2
3,Client-3-fe31c8b2-c310-4e68-89c0-5cae0edbfff2,0.408699968829751,LN5
3,Client-3-fe31c8b2-c310-4e68-89c0-5cae0edbfff2,0.6062000175006688,LN6
2,Client-2-42e02700-19c7-40a0-86f8-bdca1341505e,0.36419997923076153,LN3
2,Client-2-42e02700-19c7-40a0-86f8-bdca1341505e,0.6309999735094607,LN4
4,Client-4-725d842a-7b6d-44af-a8a5-7e11397847e3,0.4118999931961298,LN7
1,Client-1-ecab2b6c-51ef-4da5-8190-77c0f5c82a32,0.44409994734451175,LN1
1,Client-1-ecab2b6c-51ef-4da5-8190-77c0f5c82a32,0.5993999657221138,LN2
3,Client-3-0835458a-9b59-4a63-b7a5-39ab1565075e,0.27650000993162394,LN5
3,Client-3-0835458a-9b59-4a63-b7a5-39ab1565075e,0.4311000229790807,LN6
2,Client-2-96e1a270-e49d-4756-9963-f6617af7b143,0.21759996889159083,LN3
2,Client-2-96e1a270-e49d-4756-9963-f6617af7b143,0.3336999798193574,LN4
4,Client-4-f450cbd6-05d9-4179-a9e3-99937dbc01ef,0.22739998530596495,LN7
1,Client-1-f3c14b79-7929-4bd9-925c-0126c0eb66bb,0.4028999828733504,LN1
1,Client-1-f3c14b79-7929-4bd9-925c-0126c0eb66bb,0.5955999949947,LN2
3,Client-3-0f5f34ea-46d8-4cdf-96a8-2a4fb9a597b7,0.3769000177271664,LN5
3,Client-3-0f5f34ea-46d8-4cdf-96a8-2a4fb9a597b7,0.6381000275723636,LN6
2,Client-2-c4727e11-c266-4657-8c09-c4263a91b640,0.45679998584091663,LN3
2,Client-2-c4727e11-c266-4657-8c09-c4263a91b640,0.6204999517649412,LN4
4,Client-4-0319b5dc-9882-4873-b48f-b5d0a6e66382,0.4121999954804778,LN7
1,Client-1-4d1bad5d-5bf8-4317-b878-643d6017d58a,0.40739995893090963,LN1
1,Client-1-4d1bad5d-5bf8-4317-b878-643d6017d58a,0.6326999864540994,LN2
3,Client-3-86c6e382-ddf4-4565-ada2-f136be5a469c,0.6472999812103808,LN5
3,Client-3-86c6e382-ddf4-4565-ada2-f136be5a469c,1.0665000299923122,LN6
2,Client-2-26c16eca-6b2c-47ba-a827-97eed7d4b055,0.42370002483949065,LN3
2,Client-2-26c16eca-6b2c-47ba-a827-97eed7d4b055,0.8785999962128699,LN4
4,Client-4-3bb7e825-582c-442a-a418-31b70339d688,0.4181000404059887,LN7
1,Client-1-e4fb5eb3-8ae9-428d-b366-382a58da2e43,0.5001999670639634,LN1
1,Client-1-e4fb5eb3-8ae9-428d-b366-382a58da2e43,0.6927999784238636,LN2
3,Client-3-b2b8feb7-542f-427d-b9e8-0053a3a88713,0.37540000630542636,LN5
3,Client-3-b2b8feb7-542f-427d-b9e8-0053a3a88713,0.6043000030331314,LN6
2,Client-2-b4f66f5d-f7d1-4131-92ea-d34b403f22bf,0.3138999454677105,LN3
2,Client-2-b4f66f5d-f7d1-4131-92ea-d34b403f22bf,0.7717999978922307,LN4
4,Client-4-2fc8c464-0029-41f8-a9e3-e05e5b7abc07,0.2969999914057553,LN7
1,Client-1-908e3015-a5eb-4db2-bbf3-2e3e20586dac,0.39770000148564577,LN1
1,Client-1-908e3015-a5eb-4db2-bbf3-2e3e20586dac,0.5223000189289451,LN2
3,Client-3-4ef3ba92-db99-42fb-a62d-b883f27c5911,0.27680001221597195,LN5
3,Client-3-4ef3ba92-db99-42fb-a62d-b883f27c5911,0.4803999909199774,LN6
2,Client-2-9c4226d4-48a6-4e05-9e82-743bc1aafa4c,0.29039999935775995,LN3
2,Client-2-9c4226d4-48a6-4e05-9e82-743bc1aafa4c,0.50509994616732,LN4
4,Client-4-ce9ce0ce-05c7-495e-90b0-ab05f539ff62,0.3302000113762915,LN7
1,Client-1-fce48084-7959-4c0f-ad03-e9e56adb086c,0.32480002846568823,LN1
1,Client-1-fce48084-7959-4c0f-ad03-e9e56adb086c,0.5191999953240156,LN2
3,Client-3-1ff8cf0d-2e3a-4d38-8671-8378715dac46,0.29070000164210796,LN5
3,Client-3-1ff8cf0d-2e3a-4d38-8671-8378715dac46,0.4835000145249069,LN6
2,Client-2-6064624c-6bf1-470e-9139-3650141eefb1,0.2736999886110425,LN3
2,Client-2-6064624c-6bf1-470e-9139-3650141eefb1,0.3866999759338796,LN4
4,Client-4-12d75ff7-fca4-4c33-959a-c76cf78c56de,0.2970999921672046,LN7
1,Client-1-1f202771-9e5b-4009-9b79-dc80b4a0fb87,0.3713999758474529,LN1
1,Client-1-1f202771-9e5b-4009-9b79-dc80b4a0fb87,0.5743000074289739,LN2
3,Client-3-49febf21-d0e6-4f4f-b35f-9f51b55c5a68,0.2866999711841345,LN5
3,Client-3-49febf21-d0e6-4f4f-b35f-9f51b55c5a68,0.39760000072419643,LN6
2,Client-2-da092e5a-da20-428d-b47a-888848e578d9,0.24199998006224632,LN3
2,Client-2-da092e5a-da20-428d-b47a-888848e578d9,0.3474999684840441,LN4
4,Client-4-7e949120-e00b-4630-bbad-bfb9d88e6983,0.2905000001192093,LN7
1,Client-1-6899e0da-8500-4add-93fd-363395f18645,0.24200003826990724,LN1
1,Client-1-6899e0da-8500-4add-93fd-363395f18645,0.40200003422796726,LN2
3,Client-3-e09e71f2-42e7-42a0-92ca-d10e4a3f5658,0.3358999965712428,LN5
3,Client-3-e09e71f2-42e7-42a0-92ca-d10e4a3f5658,0.4673000075854361,LN6
2,Client-2-01573fe2-071b-464a-b868-faedc3ea71b4,0.24579995078966022,LN3
2,Client-2-01573fe2-071b-464a-b868-faedc3ea71b4,0.5301999626681209,LN4
4,Client-4-8612ae33-84e5-42f2-9677-0a23ace1febf,0.38410001434385777,LN7
1,Client-1-4047ec88-30ed-45d5-91a9-e9b1da1c38a8,0.37969998084008694,LN1
1,Client-1-4047ec88-30ed-45d5-91a9-e9b1da1c38a8,0.528500007931143,LN2
3,Client-3-ac58d30f-5db5-44b2-a888-5a9224f292de,0.4257999826222658,LN5
3,Client-3-ac58d30f-5db5-44b2-a888-5a9224f292de,0.5786999827250838,LN6
2,Client-2-61f76f34-6be2-40e2-bec5-d58eb3f8b829,0.3163000219501555,LN3
2,Client-2-61f76f34-6be2-40e2-bec5-d58eb3f8b829,0.4467000253498554,LN4
4,Client-4-ab5f03e3-9a4f-4cac-8419-ed4466bff078,0.25159999495372176,LN7
1,Client-1-536c3964-7fc4-4855-8edb-856a50890a70,0.3969999961555004,LN1
1,Client-1-536c3964-7fc4-4855-8edb-856a50890a70,0.6059000152163208,LN2
3,Client-3-f7423ad3-6f5c-4dc5-849e-82d0449736fd,0.32220000866800547,LN5
3,Client-3-f7423ad3-6f5c-4dc5-849e-82d0449736fd,0.498299952596426,LN6
2,Client-2-ae9d40fa-ec3f-41a3-af54-d26c7544da29,0.24040002608671784,LN3
2,Client-2-ae9d40fa-ec3f-41a3-af54-d26c7544da29,0.4582999972626567,LN4
4,Client-4-fff5493b-c95d-4f0e-b058-215dadd30a1e,0.25949999690055847,LN7
1,Client-1-5200eea5-7662-4e6c-b550-c5a007fa4d3a,0.3342999843880534,LN1
1,Client-1-5200eea5-7662-4e6c-b550-c5a007fa4d3a,0.48539997078478336,LN2
3,Client-3-e226ae72-ef94-4550-a580-2b7ff08d3c0d,0.34059997415170074,LN5
3,Client-3-e226ae72-ef94-4550-a580-2b7ff08d3c0d,0.48719998449087143,LN6
2,Client-2-02229c5e-a6f1-41a3-9427-6e0118e3ed3c,0.27950003277510405,LN3
2,Client-2-02229c5e-a6f1-41a3-9427-6e0118e3ed3c,0.44510001316666603,LN4
4,Client-4-c0f5ad09-38e6-4f50-ba4c-2d47f224aa55,0.2457000082358718,LN7
1,Client-1-baf797f1-f210-4c51-8d17-baf4b2a9a891,0.4124999977648258,LN1
1,Client-1-baf797f1-f210-4c51-8d17-baf4b2a9a891,0.5679000169038773,LN2
3,Client-3-4750c542-32cb-4ab2-92dd-4f0115b283ae,0.2175000263378024,LN5
3,Client-3-4750c542-32cb-4ab2-92dd-4f0115b283ae,0.3282999969087541,LN6
2,Client-2-b37fb855-57ca-4d76-ac97-80c3e5bbd153,0.19459996838122606,LN3
2,Client-2-b37fb855-57ca-4d76-ac97-80c3e5bbd153,0.32489997101947665,LN4
4,Client-4-f3c800fe-d8fe-4933-b4f3-dd5e426edf1a,0.22980000358074903,LN7
1,Client-1-28053b73-be4c-49d4-afc9-cfdd9091655a,0.3122000489383936,LN1
1,Client-1-28053b73-be4c-49d4-afc9-cfdd9091655a,0.47560001257807016,LN2
2,Client-2-3104d032-be71-441c-9489-c977b3456a12,0.298700004350394,LN3
3,Client-3-14954958-1a09-477b-8082-c24d18d3c52b,0.3103999770246446,LN5
3,Client-3-14954958-1a09-477b-8082-c24d18d3c52b,0.616599980276078,LN6
2,Client-2-3104d032-be71-441c-9489-c977b3456a12,0.7611999753862619,LN4
4,Client-4-f1fcd732-010c-4302-a112-ae4d63756200,0.3078999579884112,LN7
1,Client-1-b34fe0bd-e9c0-4c4a-adad-b3c2655be55f,0.38599997060373425,LN1
1,Client-1-b34fe0bd-e9c0-4c4a-adad-b3c2655be55f,0.6114999996498227,LN2
3,Client-3-9d0b66f0-068c-41f0-a534-0eb2f8b9efb2,0.27469999622553587,LN5
2,Client-2-53a1a496-f04f-414e-954e-8fa6696a913c,0.2601000014692545,LN3
3,Client-3-9d0b66f0-068c-41f0-a534-0eb2f8b9efb2,0.5077999667264521,LN6
2,Client-2-53a1a496-f04f-414e-954e-8fa6696a913c,0.596500001847744,LN4
4,Client-4-e7824558-922a-45aa-94d3-31d2109e93a0,0.25320000713691115,LN7
1,Client-1-053bd5bc-3549-4d50-bfc4-29d9b63ada56,0.37150003481656313,LN1
1,Client-1-053bd5bc-3549-4d50-bfc4-29d9b63ada56,0.5358000053092837,LN2
3,Client-3-cff40c33-ecba-48e1-8c2f-d52c4b868212,0.21089997608214617,LN5
2,Client-2-0b0a2f67-6f89-44f2-8c0a-29590d743235,0.20999996922910213,LN3
3,Client-3-cff40c33-ecba-48e1-8c2f-d52c4b868212,0.48099999548867345,LN6
2,Client-2-0b0a2f67-6f89-44f2-8c0a-29590d743235,0.5052999476902187,LN4
4,Client-4-dfbd3466-84ab-4f36-9359-1cc9a3650af1,0.2625000197440386,LN7
1,Client-1-dd69940c-1f92-4ba5-87a2-438eca00a530,0.2812999882735312,LN1
1,Client-1-dd69940c-1f92-4ba5-87a2-438eca00a530,0.44919998617842793,LN2
2,Client-2-c89160ae-6921-42f7-bc41-9f734b8ce5d1,0.24210003903135657,LN3
3,Client-3-f352c93c-b004-48dc-b154-9b385a6eb478,0.3934000269509852,LN5
2,Client-2-c89160ae-6921-42f7-bc41-9f734b8ce5d1,0.5591000081039965,LN4
3,Client-3-f352c93c-b004-48dc-b154-9b385a6eb478,0.8167999912984669,LN6
4,Client-4-77287034-e539-450c-a2f5-a4689b6e405d,0.26890001026913524,LN7
1,Client-1-287a40e2-6178-4ac9-b088-8bed68812035,0.31890004174783826,LN1
1,Client-1-287a40e2-6178-4ac9-b088-8bed68812035,0.43370004277676344,LN2
2,Client-2-fae0f291-464b-432c-8dea-47c526eca9d3,0.20869995933026075,LN3
3,Client-3-e4a78491-ec84-4e6e-bd0e-a3dcb6fda8f8,0.2413999754935503,LN5
3,Client-3-e4a78491-ec84-4e6e-bd0e-a3dcb6fda8f8,0.48459996469318867,LN6
2,Client-2-fae0f291-464b-432c-8dea-47c526eca9d3,0.5917999660596251,LN4
4,Client-4-30d03ab3-e97f-447d-bd3d-3247680af5f2,0.24470000062137842,LN7
1,Client-1-62b3f2c0-f7eb-4b72-94a9-8c4a8d09930c,0.38730003871023655,LN1
1,Client-1-62b3f2c0-f7eb-4b72-94a9-8c4a8d09930c,0.562500033993274,LN2
3,Client-3-bc13a922-8c24-49f9-a487-82c494a0763c,0.25750003987923265,LN5
2,Client-2-71cd596f-8eb9-436a-827c-7c1e769f0959,0.3850000211969018,LN3
3,Client-3-bc13a922-8c24-49f9-a487-82c494a0763c,0.41229999624192715,LN6
2,Client-2-71cd596f-8eb9-436a-827c-7c1e769f0959,0.6250999867916107,LN4
4,Client-4-95dc9fff-d0f1-4c34-8354-d984c116e0e9,0.22300001000985503,LN7
1,Client-1-e808eeb6-5a8f-427a-8976-58785f0b2ccf,0.3161000204272568,LN1
1,Client-1-e808eeb6-5a8f-427a-8976-58785f0b2ccf,0.4338999860920012,LN2
2,Client-2-102838e9-ed7e-44c5-82b2-cff1f3f857b4,0.27710001450031996,LN3
3,Client-3-00ec89a7-80fb-4a87-91db-d45b72490a98,0.2541000139899552,LN5
2,Client-2-102838e9-ed7e-44c5-82b2-cff1f3f857b4,0.5175999831408262,LN4
3,Client-3-00ec89a7-80fb-4a87-91db-d45b72490a98,0.5549999768845737,LN6
4,Client-4-b77d859c-98ba-4788-ae61-14bd1766b79f,0.22360001457855105,LN7
1,Client-1-a8154c85-78b7-4db4-9961-b14fefd011f1,0.35990000469610095,LN1
1,Client-1-a8154c85-78b7-4db4-9961-b14fefd011f1,0.5490999901667237,LN2
3,Client-3-8a27d818-97ee-48c8-9335-cb9511874472,0.23030000738799572,LN5
2,Client-2-6839bf70-297b-412a-8bf4-526524511a6b,0.22709998302161694,LN3
2,Client-2-6839bf70-297b-412a-8bf4-526524511a6b,0.4612999618984759,LN4
3,Client-3-8a27d818-97ee-48c8-9335-cb9511874472,0.5817000055685639,LN6
4,Client-4-7248dcda-5230-422a-9b93-e3eb97c074a8,0.21020002895966172,LN7
1,Client-1-ac29d9e4-6558-46a1-a726-85125a04e3a5,0.38949999725446105,LN1
1,Client-1-ac29d9e4-6558-46a1-a726-85125a04e3a5,0.755299988668412,LN2
2,Client-2-4a6d5f45-d716-4fc3-8119-ada46b8d41c7,0.2471000188961625,LN3
3,Client-3-9a51ea44-ec3d-4a92-943d-7221a6449d23,0.2731999848037958,LN5
3,Client-3-9a51ea44-ec3d-4a92-943d-7221a6449d23,0.6260999944061041,LN6
4,Client-4-a911920a-7fc5-4075-908b-e03e3a65cb9e,0.23850001161918044,LN7
2,Client-2-4a6d5f45-d716-4fc3-8119-ada46b8d41c7,0.7312999805435538,LN4
1,Client-1-a2842025-d150-40c6-a110-43824cec3e2c,0.3084000200033188,LN1
1,Client-1-a2842025-d150-40c6-a110-43824cec3e2c,0.4879999905824661,LN2
2,Client-2-eb8aef27-ac7f-45d2-a516-c6d2434585a9,0.24359999224543571,LN3
3,Client-3-7f075da4-ec36-4fa6-a062-13a8a2d9ebf5,0.24910003412514925,LN5
3,Client-3-7f075da4-ec36-4fa6-a062-13a8a2d9ebf5,0.4811000544577837,LN6
2,Client-2-eb8aef27-ac7f-45d2-a516-c6d2434585a9,0.6315999780781567,LN4
4,Client-4-0fadf02d-616c-4843-8e14-e757622727e3,0.3150000120513141,LN7
1,Client-1-5dfeee3a-33c9-42d0-8432-a294e725da8a,0.4763000179082155,LN1
1,Client-1-5dfeee3a-33c9-42d0-8432-a294e725da8a,0.6329999887384474,LN2
2,Client-2-5f0c631f-6654-462c-a7e7-250cf9ae559c,0.30200002947822213,LN3
3,Client-3-a8f2d27f-d50f-4c9e-9ec2-d120f9e891e4,0.46030001249164343,LN5
2,Client-2-5f0c631f-6654-462c-a7e7-250cf9ae559c,0.47580001410096884,LN4
3,Client-3-a8f2d27f-d50f-4c9e-9ec2-d120f9e891e4,0.6231000297702849,LN6
4,Client-4-6d3aadfe-2ca5-401e-83e0-3afc0193b77d,0.24039996787905693,LN7
1,Client-1-d9423569-45a8-4b74-b131-0137d7f6a13f,0.28029998065903783,LN1
1,Client-1-d9423569-45a8-4b74-b131-0137d7f6a13f,0.45629998203366995,LN2
3,Client-3-c3de2b6c-64af-49e4-8be6-780c20a53bfd,0.2544000162743032,LN5
3,Client-3-c3de2b6c-64af-49e4-8be6-780c20a53bfd,0.3711000317707658,LN6
2,Client-2-2d54b8e8-97e9-49fb-b24d-e6f60ec7984a,0.4276999970898032,LN3
2,Client-2-2d54b8e8-97e9-49fb-b24d-e6f60ec7984a,0.743200012948364,LN4
4,Client-4-9ee039b2-ad12-4b0e-a76d-14955adb85c9,0.36580004962161183,LN7
1,Client-1-6fa4ddf6-92d9-4c78-845c-e8cdaded24c9,0.24099997244775295,LN1
1,Client-1-6fa4ddf6-92d9-4c78-845c-e8cdaded24c9,0.47959998482838273,LN2
3,Client-3-f20dba33-b29f-4da3-8f35-0ca9e997a033,0.1900000497698784,LN5
2,Client-2-2f24ea94-6d2f-43bc-9b81-4d7dda705330,0.22280000848695636,LN3
3,Client-3-f20dba33-b29f-4da3-8f35-0ca9e997a033,0.5581000004895031,LN6
2,Client-2-2f24ea94-6d2f-43bc-9b81-4d7dda705330,0.680199998896569,LN4
4,Client-4-93b54646-5b62-432f-90fc-b6f134adbc49,0.4034999874420464,LN7
1,Client-1-2dae8fc2-e5fe-4fb2-a682-690e9751f551,0.44570001773536205,LN1
1,Client-1-2dae8fc2-e5fe-4fb2-a682-690e9751f551,0.8019999950192869,LN2
2,Client-2-3149e73f-cc66-4056-95f6-908ef151a4ae,0.2893999917432666,LN3
3,Client-3-7bc73ac0-356a-42b0-99ae-e979cfa21b44,0.3086999640800059,LN5
2,Client-2-3149e73f-cc66-4056-95f6-908ef151a4ae,0.547099974937737,LN4
3,Client-3-7bc73ac0-356a-42b0-99ae-e979cfa21b44,0.6150999688543379,LN6
4,Client-4-f54ca895-ae8f-4aa5-b935-d23fe87691c7,0.27110002702102065,LN7
1,Client-1-96e02e63-bbbd-4fb5-b6fd-7c2e942e6486,0.21599995670840144,LN1
1,Client-1-96e02e63-bbbd-4fb5-b6fd-7c2e942e6486,0.3559999749995768,LN2
3,Client-3-0b130894-c60f-4b4b-b8c5-e2abb407a71f,1.025900011882186,LN5
4,Client-4-222960db-346e-4328-b626-e1fd014a9aac,1.0732000228017569,LN7
2,Client-2-40feaab6-f10e-4336-9d8e-a0c4328020c2,0.8298999746330082,LN3
2,Client-2-40feaab6-f10e-4336-9d8e-a0c4328020c2,2.2823999752290547,LN4
3,Client-3-0b130894-c60f-4b4b-b8c5-e2abb407a71f,3.558300028089434,LN6
1,Client-1-02a7b0b8-2058-470c-b2e1-52482c682e1b,0.34229998709633946,LN1
1,Client-1-02a7b0b8-2058-470c-b2e1-52482c682e1b,0.526999996509403,LN2
2,Client-2-b23520e6-3d9b-4438-93df-51d659b5b4e2,0.5051999469287694,LN3
2,Client-2-b23520e6-3d9b-4438-93df-51d659b5b4e2,0.6896999548189342,LN4
4,Client-4-2b40beec-1156-4482-8214-4594fd7c6da7,0.3105999785475433,LN7
3,Client-3-d4e93bcc-d628-48f4-b41b-459816bcf29c,0.2571999793872237,LN5
3,Client-3-d4e93bcc-d628-48f4-b41b-459816bcf29c,0.6446000188589096,LN6
1,Client-1-48249e36-ee88-4a55-b865-94e6b8766b02,0.5812000017613173,LN1
1,Client-1-48249e36-ee88-4a55-b865-94e6b8766b02,0.8169999928213656,LN2
2,Client-2-c1ec6242-8130-40da-801a-426612f6dd24,0.9200000204145908,LN3
4,Client-4-c85a0a7f-e30b-4b5c-b571-59539d60acca,0.9645000100135803,LN7
2,Client-2-c1ec6242-8130-40da-801a-426612f6dd24,1.6247000312432647,LN4
3,Client-3-e4714a71-ddd3-41c6-9995-44c67575826d,0.7301000296138227,LN5
3,Client-3-e4714a71-ddd3-41c6-9995-44c67575826d,1.8161000334657729,LN6
1,Client-1-b4babe5a-b9a6-4869-a41b-ee45670ae9db,0.7233999785967171,LN1
1,Client-1-b4babe5a-b9a6-4869-a41b-ee45670ae9db,1.2543000048026443,LN2
2,Client-2-1d68374d-1919-4873-b68e-01b22ffbd157,0.3701000241562724,LN3
2,Client-2-1d68374d-1919-4873-b68e-01b22ffbd157,0.5660000024363399,LN4
4,Client-4-2867522d-83a2-418a-b44d-b309566c6c70,0.3714000340551138,LN7
3,Client-3-a5a12aac-e0f3-4d5c-a601-d64a5cb059be,0.28219999512657523,LN5
3,Client-3-a5a12aac-e0f3-4d5c-a601-d64a5cb059be,0.4713000380434096,LN6
1,Client-1-b29a596e-8ac2-4f5e-95f0-d724189f1f82,0.45489997137337923,LN1
1,Client-1-b29a596e-8ac2-4f5e-95f0-d724189f1f82,0.6199000054039061,LN2
2,Client-2-536d6b90-2b93-4595-8843-a25c80e7194a,0.7897000177763402,LN3
