client_id,message_id,response_time_ms,leaf_node,category
3,TestClient-3-6ff251d1-3fcd-4811-baa9-b9414210f8cf-67d829f2-0405-42a5-bb0c-a2d4c8c3c80f,0.5154609680175781,LN2,Different Super-Peer
1,TestClient-1-921456f8-c053-454c-90fc-85b8f1a5313c-167d229f-167a-4bab-a455-2cae32f2d012,1.033306121826172,LN2,Same Super-Peer
3,TestClient-3-6ff251d1-3fcd-4811-baa9-b9414210f8cf-67d829f2-0405-42a5-bb0c-a2d4c8c3c80f,3.230810165405273,LN3,Different Super-Peer
1,TestClient-1-921456f8-c053-454c-90fc-85b8f1a5313c-167d229f-167a-4bab-a455-2cae32f2d012,3.3261775970458984,LN3,Different Super-Peer
4,TestClient-4-96ed532b-e570-46e8-8311-ca950b007606-f938cdcb-7d3f-4dba-9708-578d45a18ca6,2.805948257446289,LN2,Different Super-Peer
5,TestClient-5-89c3dcf5-eb8c-40ae-943b-fd429a43ca57-802a6931-8e58-48bd-9899-d790182c5573,3.2656192779541016,LN2,Different Super-Peer
2,TestClient-2-3aea8fae-b4cc-4637-86ed-ddf14c72b406-884d2f72-83bd-4ddb-8adc-94d2918dfc76,3.8864612579345694,LN2,Different Super-Peer
4,TestClient-4-96ed532b-e570-46e8-8311-ca950b007606-f938cdcb-7d3f-4dba-9708-578d45a18ca6,8.343219757080078,LN3,Different Super-Peer
5,TestClient-5-89c3dcf5-eb8c-40ae-943b-fd429a43ca57-802a6931-8e58-48bd-9899-d790182c5573,8.815288543701172,LN3,Different Super-Peer
3,TestClient-3-6ff251d1-3fcd-4811-baa9-b9414210f8cf-50374e43-aab5-49f4-b383-4b27fd84122f,0.5140304565429688,LN2,Different Super-Peer
4,TestClient-4-96ed532b-e570-46e8-8311-ca950b007606-ad08dca3-ae19-4e2a-bf75-305202331a5a,0.5121231079101562,LN2,Different Super-Peer
5,TestClient-5-89c3dcf5-eb8c-40ae-943b-fd429a43ca57-fb85f074-2087-41fb-b05e-c73eb398473d,2.1224021911621094,LN2,Different Super-Peer
1,TestClient-1-921456f8-c053-454c-90fc-85b8f1a5313c-cdb45f97-847b-481c-8d6e-be7dcfc5de04,6.315231323242188,LN2,Same Super-Peer
2,TestClient-2-3aea8fae-b4cc-4637-86ed-ddf14c72b406-884d2f72-83bd-4ddb-8adc-94d2918dfc76,17.903804779052734,LN3,Same Super-Peer
3,TestClient-3-6ff251d1-3fcd-4811-baa9-b9414210f8cf-50374e43-aab5-49f4-b383-4b27fd84122f,9.131193161010742,LN3,Different Super-Peer
2,TestClient-2-3aea8fae-b4cc-4637-86ed-ddf14c72b406-33fe72a6-b611-4f79-aedc-a744ba599cd7,6.488561630249023,LN2,Different Super-Peer
4,TestClient-4-96ed532b-e570-46e8-8311-ca950b007606-ad08dca3-ae19-4e2a-bf75-305202331a5a,10.24627685546875,LN3,Different Super-Peer
3,TestClient-3-6ff251d1-3fcd-4811-baa9-b9414210f8cf-d41161be-e1cf-42d0-8657-bf0d2ded942f,1.0449886322021484,LN2,Different Super-Peer
1,TestClient-1-921456f8-c053-454c-90fc-85b8f1a5313c-182f3dfd-8bdd-4983-86ab-358988b46546,3.6275386810302734,LN2,Same Super-Peer
5,TestClient-5-89c3dcf5-eb8c-40ae-943b-fd429a43ca57-e478a8e6-c4cc-433e-b302-798e0c2f093d,3.134489059448242,LN2,Different Super-Peer
4,TestClient-4-96ed532b-e570-46e8-8311-ca950b007606-994f8c1f-b0ca-4415-8a19-b97aea07d8b0,4.239320755004883,LN2,Different Super-Peer
2,TestClient-2-3aea8fae-b4cc-4637-86ed-ddf14c72b406-17564d9d-50ab-4705-93ba-9c28058bd5b8,3.728151321411133,LN2,Different Super-Peer
5,TestClient-5-89c3dcf5-eb8c-40ae-943b-fd429a43ca57-fb85f074-2087-41fb-b05e-c73eb398473d,17.659902572631836,LN3,Different Super-Peer
1,TestClient-1-921456f8-c053-454c-90fc-85b8f1a5313c-cdb45f97-847b-481c-8d6e-be7dcfc5de04,19.22535896301269,LN3,Different Super-Peer
2,TestClient-2-3aea8fae-b4cc-4637-86ed-ddf14c72b406-33fe72a6-b611-4f79-aedc-a744ba599cd7,17.61937141418457,LN3,Same Super-Peer
3,TestClient-3-6ff251d1-3fcd-4811-baa9-b9414210f8cf-80c7ef71-532a-43b1-940a-05c6431dbff4,0.0,LN2,Different Super-Peer
1,TestClient-1-921456f8-c053-454c-90fc-85b8f1a5313c-6023a953-6737-4ed1-b011-ec7b328df91b,0.5147457122802734,LN2,Same Super-Peer
