client_id,message_id,response_time_ms,leaf_node,category
6,TestClient-6-f759c011-5d69-4dd0-ba59-639cc74e8a27-85199ed9-e254-4753-8e64-1bbfacaa267c,1.1286735534667969,LN2,Different Super-Peer
2,TestClient-2-b0be115b-caac-48ca-b1d6-1bc188c52c53-2c409e49-93e5-4043-885c-2532c6d71d3b,3.283262252807617,LN2,Different Super-Peer
2,TestClient-2-b0be115b-caac-48ca-b1d6-1bc188c52c53-2c409e49-93e5-4043-885c-2532c6d71d3b,3.3915042877197266,LN3,Same Super-Peer
3,TestClient-3-7dc79556-3988-40c2-af69-12a364fbd70a-7cda252b-ab39-4751-9289-cf86b63c2ef0,4.781246185302734,LN2,Different Super-Peer
6,TestClient-6-f759c011-5d69-4dd0-ba59-639cc74e8a27-85199ed9-e254-4753-8e64-1bbfacaa267c,7.091522216796875,LN3,Different Super-Peer
4,TestClient-4-9245a0fe-fea8-49a4-a801-09f07f92c7db-3289be7c-0685-44be-93a2-20f76047f4c1,6.078481674194336,LN2,Different Super-Peer
5,TestClient-5-eaf1d2bc-3d4b-4ec9-a5d6-955c47730fd0-dfc8d4a8-f306-4633-be18-f6e1a3cbad0c,7.6313018798828125,LN2,Different Super-Peer
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-1453e803-1f0f-496b-8277-8fae3d31a3d1,8.747339248657227,LN2,Same Super-Peer
3,TestClient-3-7dc79556-3988-40c2-af69-12a364fbd70a-7a404494-fa82-43b8-839d-a97534a7ef0a,2.7136802673339844,LN2,Different Super-Peer
2,TestClient-2-b0be115b-caac-48ca-b1d6-1bc188c52c53-144770e4-c0ba-482d-a716-f99fc8db4ca1,5.945682525634766,LN2,Different Super-Peer
6,TestClient-6-f759c011-5d69-4dd0-ba59-639cc74e8a27-7036c8a9-dfce-4adc-a1d9-e36fd0dbf743,7.18235969543457,LN2,Different Super-Peer
5,TestClient-5-eaf1d2bc-3d4b-4ec9-a5d6-955c47730fd0-dd633bd4-8a38-4678-96f0-1a14ac394e09,8.823156356811523,LN2,Different Super-Peer
3,TestClient-3-7dc79556-3988-40c2-af69-12a364fbd70a-7cda252b-ab39-4751-9289-cf86b63c2ef0,23.178815841674805,LN3,Different Super-Peer
4,TestClient-4-9245a0fe-fea8-49a4-a801-09f07f92c7db-61c601da-a2a9-4fc3-9893-5158f1096cd2,10.396480560302734,LN2,Different Super-Peer
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-949f30ea-a624-41ae-8d30-7a2cb9190faf,12.28475570678711,LN2,Same Super-Peer
4,TestClient-4-9245a0fe-fea8-49a4-a801-09f07f92c7db-3289be7c-0685-44be-93a2-20f76047f4c1,27.597665786743164,LN3,Different Super-Peer
6,TestClient-6-f759c011-5d69-4dd0-ba59-639cc74e8a27-b0e32e12-4754-4689-ad6c-033daf8a7891,7.203340530395508,LN2,Different Super-Peer
3,TestClient-3-7dc79556-3988-40c2-af69-12a364fbd70a-80c97628-dd4e-4c21-a020-84bd7dbf132d,9.334802627563477,LN2,Different Super-Peer
2,TestClient-2-b0be115b-caac-48ca-b1d6-1bc188c52c53-f43c4a75-0b26-4045-91f5-0d47fa9e6003,11.910200119018556,LN2,Different Super-Peer
5,TestClient-5-eaf1d2bc-3d4b-4ec9-a5d6-955c47730fd0-178fd329-f355-4162-951a-b45af0a8e922,12.431621551513672,LN2,Different Super-Peer
