client_id,message_id,response_time_ms,leaf_node,category
3,TestClient-3-9c8b4dcd-06c7-464e-9051-919fbb5bf7e8-ca59255f-0d6d-4a3e-b1c9-b05e544bdaf8,2.104997634887696,LN2,Different Super-Peer
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-07dab138-ed9e-4c1f-b9ad-e2fd4d53e54c,1.598358154296875,LN2,Same Super-Peer
3,TestClient-3-9c8b4dcd-06c7-464e-9051-919fbb5bf7e8-ca59255f-0d6d-4a3e-b1c9-b05e544bdaf8,3.7276744842529297,LN3,Different Super-Peer
2,TestClient-2-63f90b44-02a8-4eb4-94af-a33ff9f84afa-ca0f460a-f0bb-4405-a5b8-20eac3ad66ab,3.2210350036621094,LN2,Different Super-Peer
5,TestClient-5-12fbb6b4-6196-4f03-9676-f2bec9323c33-1547d364-3da2-41a1-8185-93fb600b7d02,3.7336349487304688,LN2,Different Super-Peer
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-07dab138-ed9e-4c1f-b9ad-e2fd4d53e54c,6.393194198608398,LN3,Different Super-Peer
2,TestClient-2-63f90b44-02a8-4eb4-94af-a33ff9f84afa-ca0f460a-f0bb-4405-a5b8-20eac3ad66ab,6.393194198608398,LN3,Same Super-Peer
6,TestClient-6-dde2a5c1-4579-4ac0-83c5-ce57d1c471eb-bf266a11-b045-41ff-bd36-f7a611224436,2.643585205078125,LN2,Different Super-Peer
7,TestClient-7-b7dd8d09-a36f-4d40-80e8-b944970a58e1-849bacc9-6640-4d72-a42c-b9e90a8e8ceb,4.751920700073242,LN2,Different Super-Peer
4,TestClient-4-bd1e2900-8f5c-4329-a569-6324c264820f-54c3ee66-0aa5-4c3f-93e9-54d9d42d54a6,5.827903747558594,LN2,Different Super-Peer
5,TestClient-5-12fbb6b4-6196-4f03-9676-f2bec9323c33-1547d364-3da2-41a1-8185-93fb600b7d02,10.161399841308594,LN3,Different Super-Peer
3,TestClient-3-9c8b4dcd-06c7-464e-9051-919fbb5bf7e8-a554a82f-9644-4413-b43b-b90e5cf37e8f,1.0437965393066406,LN2,Different Super-Peer
8,TestClient-8-8b63a796-7b90-41ff-94b3-a9a5eae940ab-3944a94b-f7ae-4295-9036-64128005998e,8.010387420654297,LN2,Different Super-Peer
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-9fef2458-ba92-407e-b4b9-b3189f3c28fe,2.666473388671875,LN2,Same Super-Peer
5,TestClient-5-12fbb6b4-6196-4f03-9676-f2bec9323c33-c76edc99-448c-4a62-b872-26efbe82daa6,2.6895999908447266,LN2,Different Super-Peer
2,TestClient-2-63f90b44-02a8-4eb4-94af-a33ff9f84afa-30e9f7ba-9278-4f7a-925c-27739a4967cd,3.2117366790771484,LN2,Different Super-Peer
6,TestClient-6-dde2a5c1-4579-4ac0-83c5-ce57d1c471eb-827db32e-3348-46ef-80d4-b1b8fa27618c,3.176450729370117,LN2,Different Super-Peer
7,TestClient-7-b7dd8d09-a36f-4d40-80e8-b944970a58e1-f59eec34-ab15-4c44-9faa-20a6bdcad6ac,4.264116287231445,LN2,Different Super-Peer
4,TestClient-4-bd1e2900-8f5c-4329-a569-6324c264820f-fc22a096-1313-4d6e-8938-f37bf2c09e10,4.801273345947266,LN2,Different Super-Peer
6,TestClient-6-dde2a5c1-4579-4ac0-83c5-ce57d1c471eb-bf266a11-b045-41ff-bd36-f7a611224436,18.13006401062012,LN3,Different Super-Peer
8,TestClient-8-8b63a796-7b90-41ff-94b3-a9a5eae940ab-63efefae-0b60-4521-a9bd-6f238a7cb233,5.325555801391602,LN2,Different Super-Peer
3,TestClient-3-9c8b4dcd-06c7-464e-9051-919fbb5bf7e8-e924331d-3b83-4f5e-bccd-38d67617bbdc,1.5873908996582031,LN2,Different Super-Peer
7,TestClient-7-b7dd8d09-a36f-4d40-80e8-b944970a58e1-849bacc9-6640-4d72-a42c-b9e90a8e8ceb,21.32511138916016,LN3,Different Super-Peer
4,TestClient-4-bd1e2900-8f5c-4329-a569-6324c264820f-54c3ee66-0aa5-4c3f-93e9-54d9d42d54a6,21.323680877685547,LN3,Different Super-Peer
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-e81180b8-0e6b-4b5c-9bcd-d6d91586b03b,2.666473388671875,LN2,Same Super-Peer
3,TestClient-3-9c8b4dcd-06c7-464e-9051-919fbb5bf7e8-a554a82f-9644-4413-b43b-b90e5cf37e8f,17.64965057373047,LN3,Different Super-Peer
5,TestClient-5-12fbb6b4-6196-4f03-9676-f2bec9323c33-9db9b623-c8dd-469e-9099-e3df63ef198f,4.374980926513672,LN2,Different Super-Peer
2,TestClient-2-63f90b44-02a8-4eb4-94af-a33ff9f84afa-9f69cc79-63a2-4a18-bf39-11bd7dceb3fa,5.438327789306641,LN2,Different Super-Peer
7,TestClient-7-b7dd8d09-a36f-4d40-80e8-b944970a58e1-29726a24-75fb-4e3a-9a2f-2c15b7728ba1,5.395412445068359,LN2,Different Super-Peer
6,TestClient-6-dde2a5c1-4579-4ac0-83c5-ce57d1c471eb-df3dcaee-2293-4d8e-888f-e9f983fc0537,6.362199783325195,LN2,Different Super-Peer
4,TestClient-4-bd1e2900-8f5c-4329-a569-6324c264820f-1af1cfdf-dc9d-46cd-bd77-e3022c200813,7.307052612304687,LN2,Different Super-Peer
8,TestClient-8-8b63a796-7b90-41ff-94b3-a9a5eae940ab-1129681e-dc32-43f5-b48b-f69ada0fa0d6,7.8334808349609375,LN2,Different Super-Peer
8,TestClient-8-8b63a796-7b90-41ff-94b3-a9a5eae940ab-3944a94b-f7ae-4295-9036-64128005998e,31.325340270996094,LN3,Different Super-Peer
3,TestClient-3-9c8b4dcd-06c7-464e-9051-919fbb5bf7e8-0b5d9d5a-3926-443b-862c-abfcfbf30ea9,4.619836807250977,LN2,Different Super-Peer
6,TestClient-6-dde2a5c1-4579-4ac0-83c5-ce57d1c471eb-827db32e-3348-46ef-80d4-b1b8fa27618c,22.733211517333984,LN3,Different Super-Peer
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-1c5ad417-0902-4a77-bfdf-0c63e7ad6462,4.116058349609375,LN2,Same Super-Peer
5,TestClient-5-12fbb6b4-6196-4f03-9676-f2bec9323c33-8f64f07c-51b9-406c-bbb6-ecc210f92d1c,4.853248596191406,LN2,Different Super-Peer
2,TestClient-2-63f90b44-02a8-4eb4-94af-a33ff9f84afa-ba6fefe1-14af-4040-b71d-750a9801710a,5.373239517211914,LN2,Different Super-Peer
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-9fef2458-ba92-407e-b4b9-b3189f3c28fe,29.75773811340332,LN3,Different Super-Peer
