client_id,message_id,response_time_ms,leaf_node,category
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-ab480f1f-4e26-4892-896a-7f04e6be9106,0.5240440368652344,LN2,Same Super-Peer
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-ab480f1f-4e26-4892-896a-7f04e6be9106,2.120256423950196,LN3,Different Super-Peer
3,TestClient-3-590cf01b-b63a-4a0c-a21d-9061024952f1-6e324f4c-6fb7-4c43-8268-cb9cae5b9c9b,1.0759830474853516,LN2,Different Super-Peer
2,TestClient-2-50f333d2-b7f3-4814-9d21-83c791a0c8cc-5ba6658b-2f00-4a77-aeeb-a28703d5056d,1.764059066772461,LN2,Different Super-Peer
4,TestClient-4-b69b56cb-acae-431e-98b5-05062ada8cf1-de1a494d-2333-4258-8acb-3d76427e516a,2.1674633026123047,LN2,Different Super-Peer
3,TestClient-3-590cf01b-b63a-4a0c-a21d-9061024952f1-6e324f4c-6fb7-4c43-8268-cb9cae5b9c9b,7.171869277954102,LN3,Different Super-Peer
2,TestClient-2-50f333d2-b7f3-4814-9d21-83c791a0c8cc-5ba6658b-2f00-4a77-aeeb-a28703d5056d,6.09588623046875,LN3,Same Super-Peer
7,TestClient-7-810cd710-7d93-444b-b7fe-5fdd54080648-9be7ac73-dd36-46d6-b838-f072a766bade,4.331827163696289,LN2,Different Super-Peer
6,TestClient-6-72744dff-22e4-435b-bd27-65d9be28385c-576f400c-0b82-4934-8f7e-af36bcf933f9,6.604433059692383,LN2,Different Super-Peer
9,TestClient-9-57a90d4f-3c91-4a13-97f8-b014dbaf2c76-dc85a886-0a9d-4db2-938e-023614f3ab8c,5.536317825317383,LN2,Different Super-Peer
8,TestClient-8-61f8ef86-0c22-4c8a-9f1e-20505aef0cc5-d515fa15-3f8d-49e3-ae24-a917f876a4f7,6.605625152587891,LN2,Different Super-Peer
5,TestClient-5-7c1aec3e-fbd1-4981-806c-8310df6a7766-28e72ddb-90e1-4eda-926f-49eddffe6d17,8.206367492675781,LN2,Different Super-Peer
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-08e57242-34d2-4c5d-a695-9fbb80e5eec1,4.790544509887695,LN2,Same Super-Peer
2,TestClient-2-50f333d2-b7f3-4814-9d21-83c791a0c8cc-c42b5f1f-8ed4-4c38-87ab-b4a8c9418b79,3.195762634277344,LN2,Different Super-Peer
6,TestClient-6-72744dff-22e4-435b-bd27-65d9be28385c-c6c4f45c-b1e5-4a26-817c-6efb4082eddf,5.931854248046875,LN2,Different Super-Peer
4,TestClient-4-b69b56cb-acae-431e-98b5-05062ada8cf1-de1a494d-2333-4258-8acb-3d76427e516a,21.157026290893555,LN3,Different Super-Peer
7,TestClient-7-810cd710-7d93-444b-b7fe-5fdd54080648-6c7b1946-e677-4939-aa8d-59d580178412,8.637428283691406,LN2,Different Super-Peer
4,TestClient-4-b69b56cb-acae-431e-98b5-05062ada8cf1-383c434c-970f-4cbf-a15f-9bd2c0bbfd13,11.781454086303713,LN2,Different Super-Peer
3,TestClient-3-590cf01b-b63a-4a0c-a21d-9061024952f1-df93cc01-239c-4359-920c-03c670c4329a,12.272834777832031,LN2,Different Super-Peer
